|dates|Muskegon_Michigan_UnitedStates.JHU_ConfirmedCases.data|Muskegon_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Muskegon_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Muskegon_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Muskegon_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Muskegon_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|590.0|0|30.0|0|0.0|0
0|2020-05-25|603.0|0|31.0|0|0.0|0
0|2020-05-26|603.0|0|31.0|0|0.0|0
