|dates|Livingston_Michigan_UnitedStates.JHU_ConfirmedCases.data|Livingston_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Livingston_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Livingston_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Livingston_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Livingston_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|380.0|0|23.0|0|0.0|0
0|2020-05-15|381.0|0|25.0|0|0.0|0
0|2020-05-16|381.0|0|25.0|0|0.0|0
