|dates|Middlesex_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Middlesex_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Middlesex_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Middlesex_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Middlesex_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Middlesex_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|15547.0|0|964.0|0|0.0|0
0|2020-05-28|15547.0|0|964.0|0|0.0|0
0|2020-05-29|15547.0|0|964.0|0|0.0|0
0|2020-05-30|15547.0|0|964.0|0|0.0|0
