|dates|Yazoo_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Yazoo_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Yazoo_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Yazoo_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Yazoo_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Yazoo_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|223.0|0|3.0|0|0.0|0
0|2020-05-28|223.0|0|3.0|0|0.0|0
0|2020-05-29|223.0|0|3.0|0|0.0|0
0|2020-05-30|223.0|0|3.0|0|0.0|0
