|dates|Watonwan_Minnesota_UnitedStates.JHU_ConfirmedCases.data|Watonwan_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|Watonwan_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|Watonwan_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|Watonwan_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|Watonwan_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|50.0|0|0.0|0|0.0|0
0|2020-05-25|56.0|0|0.0|0|0.0|0
0|2020-05-26|56.0|0|0.0|0|0.0|0
