|dates|Canyon_Idaho_UnitedStates.JHU_ConfirmedCases.data|Canyon_Idaho_UnitedStates.JHU_ConfirmedCases.missing|Canyon_Idaho_UnitedStates.JHU_ConfirmedDeaths.data|Canyon_Idaho_UnitedStates.JHU_ConfirmedDeaths.missing|Canyon_Idaho_UnitedStates.JHU_ConfirmedRecoveries.data|Canyon_Idaho_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|276.0|0|6.0|0|0.0|0
0|2020-05-15|276.0|0|6.0|0|0.0|0
0|2020-05-16|276.0|0|6.0|0|0.0|0
