|dates|Lincoln_Georgia_UnitedStates.JHU_ConfirmedCases.data|Lincoln_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Lincoln_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Lincoln_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Lincoln_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Lincoln_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|12.0|0|0.0|0|0.0|0
0|2020-05-15|12.0|0|0.0|0|0.0|0
0|2020-05-16|12.0|0|0.0|0|0.0|0
