|dates|NewCastle_Delaware_UnitedStates.JHU_ConfirmedCases.data|NewCastle_Delaware_UnitedStates.JHU_ConfirmedCases.missing|NewCastle_Delaware_UnitedStates.JHU_ConfirmedDeaths.data|NewCastle_Delaware_UnitedStates.JHU_ConfirmedDeaths.missing|NewCastle_Delaware_UnitedStates.JHU_ConfirmedRecoveries.data|NewCastle_Delaware_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|2560.0|0|108.0|0|0.0|0
0|2020-05-15|2619.0|0|114.0|0|0.0|0
0|2020-05-16|2619.0|0|114.0|0|0.0|0
