|dates|LakeoftheWoods_Minnesota_UnitedStates.JHU_ConfirmedCases.data|LakeoftheWoods_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|LakeoftheWoods_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|LakeoftheWoods_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|LakeoftheWoods_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|LakeoftheWoods_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|7852.0|0|455.0|0|0.0|0
0|2020-05-25|7852.0|0|455.0|0|0.0|0
0|2020-05-26|7852.0|0|455.0|0|0.0|0
