|dates|Gordon_Georgia_UnitedStates.JHU_ConfirmedCases.data|Gordon_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Gordon_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Gordon_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Gordon_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Gordon_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|128.0|0|15.0|0|0.0|0
0|2020-05-18|128.0|0|15.0|0|0.0|0
0|2020-05-19|132.0|0|15.0|0|0.0|0
0|2020-05-20|134.0|0|15.0|0|0.0|0
0|2020-05-21|135.0|0|15.0|0|0.0|0
0|2020-05-22|136.0|0|15.0|0|0.0|0
0|2020-05-23|136.0|0|15.0|0|0.0|0
