|dates|Litchfield_Connecticut_UnitedStates.JHU_ConfirmedCases.data|Litchfield_Connecticut_UnitedStates.JHU_ConfirmedCases.missing|Litchfield_Connecticut_UnitedStates.JHU_ConfirmedDeaths.data|Litchfield_Connecticut_UnitedStates.JHU_ConfirmedDeaths.missing|Litchfield_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.data|Litchfield_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1360.0|0|130.0|0|0.0|0
0|2020-05-28|1360.0|0|130.0|0|0.0|0
0|2020-05-29|1360.0|0|130.0|0|0.0|0
0|2020-05-30|1360.0|0|130.0|0|0.0|0
