|dates|Monroe_NewYork_UnitedStates.JHU_ConfirmedCases.data|Monroe_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Monroe_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Monroe_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Monroe_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Monroe_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|2791.0|0|198.0|0|0.0|0
0|2020-05-28|2791.0|0|198.0|0|0.0|0
0|2020-05-29|2791.0|0|198.0|0|0.0|0
0|2020-05-30|2791.0|0|198.0|0|0.0|0
