|dates|Grundy_Iowa_UnitedStates.JHU_ConfirmedCases.data|Grundy_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Grundy_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Grundy_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Grundy_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Grundy_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|17.0|0|0.0|0|0.0|0
0|2020-05-18|17.0|0|0.0|0|0.0|0
0|2020-05-19|17.0|0|0.0|0|0.0|0
0|2020-05-20|17.0|0|0.0|0|0.0|0
0|2020-05-21|19.0|0|0.0|0|0.0|0
0|2020-05-22|20.0|0|0.0|0|0.0|0
0|2020-05-23|20.0|0|0.0|0|0.0|0
