|dates|Martin_Florida_UnitedStates.JHU_ConfirmedCases.data|Martin_Florida_UnitedStates.JHU_ConfirmedCases.missing|Martin_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Martin_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Martin_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Martin_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|281.0|0|6.0|0|0.0|0
0|2020-05-15|294.0|0|6.0|0|0.0|0
0|2020-05-16|294.0|0|6.0|0|0.0|0
