|dates|Powhatan_Virginia_UnitedStates.JHU_ConfirmedCases.data|Powhatan_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Powhatan_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Powhatan_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Powhatan_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Powhatan_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|23.0|0|0.0|0|0.0|0
0|2020-05-15|23.0|0|0.0|0|0.0|0
0|2020-05-16|23.0|0|0.0|0|0.0|0
