|dates|Nueces_Texas_UnitedStates.JHU_ConfirmedCases.data|Nueces_Texas_UnitedStates.JHU_ConfirmedCases.missing|Nueces_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Nueces_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Nueces_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Nueces_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|262.0|0|3.0|0|0.0|0
0|2020-05-25|262.0|0|3.0|0|0.0|0
0|2020-05-26|262.0|0|3.0|0|0.0|0
