|dates|BaltimoreCity_Maryland_UnitedStates.JHU_ConfirmedCases.data|BaltimoreCity_Maryland_UnitedStates.JHU_ConfirmedCases.missing|BaltimoreCity_Maryland_UnitedStates.JHU_ConfirmedDeaths.data|BaltimoreCity_Maryland_UnitedStates.JHU_ConfirmedDeaths.missing|BaltimoreCity_Maryland_UnitedStates.JHU_ConfirmedRecoveries.data|BaltimoreCity_Maryland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|5054.0|0|236.0|0|0.0|0
0|2020-05-28|5054.0|0|236.0|0|0.0|0
0|2020-05-29|5054.0|0|236.0|0|0.0|0
0|2020-05-30|5054.0|0|236.0|0|0.0|0
