|dates|Hendricks_Indiana_UnitedStates.JHU_ConfirmedCases.data|Hendricks_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Hendricks_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Hendricks_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Hendricks_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Hendricks_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1135.0|0|67.0|0|0.0|0
0|2020-05-28|1135.0|0|67.0|0|0.0|0
0|2020-05-29|1135.0|0|67.0|0|0.0|0
0|2020-05-30|1135.0|0|67.0|0|0.0|0
