|dates|Benton_Washington_UnitedStates.JHU_ConfirmedCases.data|Benton_Washington_UnitedStates.JHU_ConfirmedCases.missing|Benton_Washington_UnitedStates.JHU_ConfirmedDeaths.data|Benton_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|Benton_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|Benton_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|605.0|0|55.0|0|0.0|0
0|2020-05-15|615.0|0|55.0|0|0.0|0
0|2020-05-16|615.0|0|55.0|0|0.0|0
