|dates|Pasco_Florida_UnitedStates.JHU_ConfirmedCases.data|Pasco_Florida_UnitedStates.JHU_ConfirmedCases.missing|Pasco_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Pasco_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Pasco_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Pasco_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|316.0|0|9.0|0|0.0|0
0|2020-05-18|319.0|0|9.0|0|0.0|0
0|2020-05-19|327.0|0|12.0|0|0.0|0
0|2020-05-20|328.0|0|12.0|0|0.0|0
0|2020-05-21|335.0|0|12.0|0|0.0|0
0|2020-05-22|338.0|0|12.0|0|0.0|0
0|2020-05-23|338.0|0|12.0|0|0.0|0
