|dates|Hudson_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Hudson_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Hudson_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Hudson_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Hudson_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Hudson_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|18879.0|0|1139.0|0|0.0|0
0|2020-05-25|18879.0|0|1137.0|0|0.0|0
0|2020-05-26|18879.0|0|1137.0|0|0.0|0
