|dates|RedRiver_Texas_UnitedStates.JHU_ConfirmedCases.data|RedRiver_Texas_UnitedStates.JHU_ConfirmedCases.missing|RedRiver_Texas_UnitedStates.JHU_ConfirmedDeaths.data|RedRiver_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|RedRiver_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|RedRiver_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|35.0|0|0.0|0|0.0|0
0|2020-05-18|35.0|0|0.0|0|0.0|0
0|2020-05-19|36.0|0|0.0|0|0.0|0
0|2020-05-20|40.0|0|4.0|0|0.0|0
0|2020-05-21|42.0|0|4.0|0|0.0|0
0|2020-05-22|42.0|0|4.0|0|0.0|0
0|2020-05-23|42.0|0|4.0|0|0.0|0
