|dates|Washington_Minnesota_UnitedStates.JHU_ConfirmedCases.data|Washington_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|Washington_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|Washington_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|Washington_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|Washington_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|506.0|0|26.0|0|0.0|0
0|2020-05-25|527.0|0|29.0|0|0.0|0
0|2020-05-26|527.0|0|29.0|0|0.0|0
