|dates|Columbus_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Columbus_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Columbus_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Columbus_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Columbus_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Columbus_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|294.0|0|21.0|0|0.0|0
0|2020-05-25|296.0|0|21.0|0|0.0|0
0|2020-05-26|296.0|0|21.0|0|0.0|0
