|dates|Lafayette_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Lafayette_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Lafayette_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Lafayette_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Lafayette_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Lafayette_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|25.0|0|0.0|0|0.0|0
0|2020-05-28|25.0|0|0.0|0|0.0|0
0|2020-05-29|25.0|0|0.0|0|0.0|0
0|2020-05-30|25.0|0|0.0|0|0.0|0
