|dates|Garrard_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Garrard_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Garrard_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Garrard_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Garrard_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Garrard_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|4.0|0|0.0|0|0.0|0
0|2020-05-25|4.0|0|0.0|0|0.0|0
0|2020-05-26|4.0|0|0.0|0|0.0|0
