|dates|Harper_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Harper_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Harper_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Harper_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Harper_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Harper_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1.0|0|0.0|0|0.0|0
0|2020-05-15|1.0|0|0.0|0|0.0|0
0|2020-05-16|1.0|0|0.0|0|0.0|0
