|dates|Wilkes_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Wilkes_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Wilkes_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Wilkes_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Wilkes_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Wilkes_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|423.0|0|1.0|0|0.0|0
0|2020-05-18|425.0|0|1.0|0|0.0|0
0|2020-05-19|425.0|0|1.0|0|0.0|0
0|2020-05-20|451.0|0|1.0|0|0.0|0
0|2020-05-21|451.0|0|1.0|0|0.0|0
0|2020-05-22|462.0|0|3.0|0|0.0|0
0|2020-05-23|462.0|0|3.0|0|0.0|0
