|dates|ColonialHeights_Virginia_UnitedStates.JHU_ConfirmedCases.data|ColonialHeights_Virginia_UnitedStates.JHU_ConfirmedCases.missing|ColonialHeights_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|ColonialHeights_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|ColonialHeights_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|ColonialHeights_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|73.0|0|7.0|0|0.0|0
0|2020-05-15|74.0|0|7.0|0|0.0|0
0|2020-05-16|74.0|0|7.0|0|0.0|0
