|dates|Walthall_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Walthall_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Walthall_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Walthall_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Walthall_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Walthall_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|51.0|0|0.0|0|0.0|0
0|2020-05-28|51.0|0|0.0|0|0.0|0
0|2020-05-29|51.0|0|0.0|0|0.0|0
0|2020-05-30|51.0|0|0.0|0|0.0|0
