|dates|Gloucester_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Gloucester_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Gloucester_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Gloucester_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Gloucester_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Gloucester_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1756.0|0|98.0|0|0.0|0
0|2020-05-15|1788.0|0|106.0|0|0.0|0
0|2020-05-16|1788.0|0|106.0|0|0.0|0
