|dates|Briscoe_Texas_UnitedStates.JHU_ConfirmedCases.data|Briscoe_Texas_UnitedStates.JHU_ConfirmedCases.missing|Briscoe_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Briscoe_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Briscoe_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Briscoe_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1.0|0|0.0|0|0.0|0
0|2020-05-15|1.0|0|0.0|0|0.0|0
0|2020-05-16|1.0|0|0.0|0|0.0|0
