|dates|Lackawanna_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Lackawanna_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Lackawanna_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Lackawanna_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Lackawanna_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Lackawanna_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|1491.0|0|153.0|0|0.0|0
0|2020-05-25|1494.0|0|153.0|0|0.0|0
0|2020-05-26|1494.0|0|153.0|0|0.0|0
