|dates|Hampden_Massachusetts_UnitedStates.JHU_ConfirmedCases.data|Hampden_Massachusetts_UnitedStates.JHU_ConfirmedCases.missing|Hampden_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.data|Hampden_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.missing|Hampden_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.data|Hampden_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|5845.0|0|554.0|0|0.0|0
0|2020-05-28|5845.0|0|554.0|0|0.0|0
0|2020-05-29|5845.0|0|554.0|0|0.0|0
0|2020-05-30|5845.0|0|554.0|0|0.0|0
