|dates|Floyd_Georgia_UnitedStates.JHU_ConfirmedCases.data|Floyd_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Floyd_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Floyd_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Floyd_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Floyd_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|253.0|0|15.0|0|0.0|0
0|2020-05-28|253.0|0|15.0|0|0.0|0
0|2020-05-29|253.0|0|15.0|0|0.0|0
0|2020-05-30|253.0|0|15.0|0|0.0|0
