|dates|Erie_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Erie_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Erie_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Erie_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Erie_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Erie_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|127.0|0|3.0|0|0.0|0
0|2020-05-15|129.0|0|3.0|0|0.0|0
0|2020-05-16|129.0|0|3.0|0|0.0|0
