|dates|Blaine_Idaho_UnitedStates.JHU_ConfirmedCases.data|Blaine_Idaho_UnitedStates.JHU_ConfirmedCases.missing|Blaine_Idaho_UnitedStates.JHU_ConfirmedDeaths.data|Blaine_Idaho_UnitedStates.JHU_ConfirmedDeaths.missing|Blaine_Idaho_UnitedStates.JHU_ConfirmedRecoveries.data|Blaine_Idaho_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|510.0|0|5.0|0|0.0|0
0|2020-05-28|510.0|0|5.0|0|0.0|0
0|2020-05-29|510.0|0|5.0|0|0.0|0
0|2020-05-30|510.0|0|5.0|0|0.0|0
