|dates|Mason_Texas_UnitedStates.JHU_ConfirmedCases.data|Mason_Texas_UnitedStates.JHU_ConfirmedCases.missing|Mason_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Mason_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Mason_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Mason_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|31.0|0|0.0|0|0.0|0
0|2020-05-18|31.0|0|0.0|0|0.0|0
0|2020-05-19|31.0|0|0.0|0|0.0|0
0|2020-05-20|31.0|0|0.0|0|0.0|0
0|2020-05-21|31.0|0|0.0|0|0.0|0
0|2020-05-22|31.0|0|0.0|0|0.0|0
0|2020-05-23|31.0|0|0.0|0|0.0|0
