|dates|Haskell_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Haskell_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Haskell_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Haskell_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Haskell_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Haskell_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|6.0|0|0.0|0|0.0|0
0|2020-05-25|6.0|0|0.0|0|0.0|0
0|2020-05-26|6.0|0|0.0|0|0.0|0
