|dates|Lyon_Nevada_UnitedStates.JHU_ConfirmedCases.data|Lyon_Nevada_UnitedStates.JHU_ConfirmedCases.missing|Lyon_Nevada_UnitedStates.JHU_ConfirmedDeaths.data|Lyon_Nevada_UnitedStates.JHU_ConfirmedDeaths.missing|Lyon_Nevada_UnitedStates.JHU_ConfirmedRecoveries.data|Lyon_Nevada_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|46.0|0|0.0|0|0.0|0
0|2020-05-15|47.0|0|0.0|0|0.0|0
0|2020-05-16|47.0|0|0.0|0|0.0|0
