|dates|Miami-Dade_Florida_UnitedStates.JHU_ConfirmedCases.data|Miami-Dade_Florida_UnitedStates.JHU_ConfirmedCases.missing|Miami-Dade_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Miami-Dade_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Miami-Dade_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Miami-Dade_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|17225.0|0|655.0|0|0.0|0
0|2020-05-28|17225.0|0|655.0|0|0.0|0
0|2020-05-29|17225.0|0|655.0|0|0.0|0
0|2020-05-30|17225.0|0|655.0|0|0.0|0
