|dates|Blaine_Idaho_UnitedStates.JHU_ConfirmedCases.data|Blaine_Idaho_UnitedStates.JHU_ConfirmedCases.missing|Blaine_Idaho_UnitedStates.JHU_ConfirmedDeaths.data|Blaine_Idaho_UnitedStates.JHU_ConfirmedDeaths.missing|Blaine_Idaho_UnitedStates.JHU_ConfirmedRecoveries.data|Blaine_Idaho_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|508.0|0|5.0|0|0.0|0
0|2020-05-18|508.0|0|5.0|0|0.0|0
0|2020-05-19|508.0|0|5.0|0|0.0|0
0|2020-05-20|509.0|0|5.0|0|0.0|0
0|2020-05-21|509.0|0|5.0|0|0.0|0
0|2020-05-22|510.0|0|5.0|0|0.0|0
0|2020-05-23|510.0|0|5.0|0|0.0|0
