|dates|Queens_NewYork_UnitedStates.JHU_ConfirmedCases.data|Queens_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Queens_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Queens_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Queens_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Queens_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|321192.0|0|25124.0|0|0.0|0
0|2020-05-28|321192.0|0|25124.0|0|0.0|0
0|2020-05-29|321192.0|0|25124.0|0|0.0|0
0|2020-05-30|321192.0|0|25124.0|0|0.0|0
