|dates|Perry_Alabama_UnitedStates.JHU_ConfirmedCases.data|Perry_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Perry_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Perry_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Perry_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Perry_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|36.0|0|0.0|0|0.0|0
0|2020-05-28|36.0|0|0.0|0|0.0|0
0|2020-05-29|36.0|0|0.0|0|0.0|0
0|2020-05-30|36.0|0|0.0|0|0.0|0
