|dates|Bristol_RhodeIsland_UnitedStates.JHU_ConfirmedCases.data|Bristol_RhodeIsland_UnitedStates.JHU_ConfirmedCases.missing|Bristol_RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.data|Bristol_RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.missing|Bristol_RhodeIsland_UnitedStates.JHU_ConfirmedRecoveries.data|Bristol_RhodeIsland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|172.0|0|0.0|0|0.0|0
0|2020-05-15|172.0|0|0.0|0|0.0|0
0|2020-05-16|172.0|0|0.0|0|0.0|0
