|dates|Frederick_Maryland_UnitedStates.JHU_ConfirmedCases.data|Frederick_Maryland_UnitedStates.JHU_ConfirmedCases.missing|Frederick_Maryland_UnitedStates.JHU_ConfirmedDeaths.data|Frederick_Maryland_UnitedStates.JHU_ConfirmedDeaths.missing|Frederick_Maryland_UnitedStates.JHU_ConfirmedRecoveries.data|Frederick_Maryland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|1423.0|0|90.0|0|0.0|0
0|2020-05-18|1460.0|0|90.0|0|0.0|0
0|2020-05-19|1491.0|0|90.0|0|0.0|0
0|2020-05-20|1533.0|0|93.0|0|0.0|0
0|2020-05-21|1568.0|0|94.0|0|0.0|0
0|2020-05-22|1625.0|0|95.0|0|0.0|0
0|2020-05-23|1625.0|0|95.0|0|0.0|0
