|dates|Kitsap_Washington_UnitedStates.JHU_ConfirmedCases.data|Kitsap_Washington_UnitedStates.JHU_ConfirmedCases.missing|Kitsap_Washington_UnitedStates.JHU_ConfirmedDeaths.data|Kitsap_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|Kitsap_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|Kitsap_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|161.0|0|2.0|0|0.0|0
0|2020-05-25|161.0|0|2.0|0|0.0|0
0|2020-05-26|161.0|0|2.0|0|0.0|0
