|dates|Kemper_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Kemper_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Kemper_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Kemper_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Kemper_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Kemper_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|131.0|0|10.0|0|0.0|0
0|2020-05-28|131.0|0|10.0|0|0.0|0
0|2020-05-29|131.0|0|10.0|0|0.0|0
0|2020-05-30|131.0|0|10.0|0|0.0|0
