|dates|Cumberland_Maine_UnitedStates.JHU_ConfirmedCases.data|Cumberland_Maine_UnitedStates.JHU_ConfirmedCases.missing|Cumberland_Maine_UnitedStates.JHU_ConfirmedDeaths.data|Cumberland_Maine_UnitedStates.JHU_ConfirmedDeaths.missing|Cumberland_Maine_UnitedStates.JHU_ConfirmedRecoveries.data|Cumberland_Maine_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|837.0|0|35.0|0|0.0|0
0|2020-05-18|852.0|0|36.0|0|0.0|0
0|2020-05-19|863.0|0|38.0|0|0.0|0
0|2020-05-20|891.0|0|38.0|0|0.0|0
0|2020-05-21|919.0|0|38.0|0|0.0|0
0|2020-05-22|968.0|0|38.0|0|0.0|0
0|2020-05-23|968.0|0|38.0|0|0.0|0
