|dates|Dakota_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Dakota_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Dakota_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Dakota_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Dakota_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Dakota_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1639.0|0|15.0|0|0.0|0
0|2020-05-28|1639.0|0|15.0|0|0.0|0
0|2020-05-29|1639.0|0|15.0|0|0.0|0
0|2020-05-30|1639.0|0|15.0|0|0.0|0
