|dates|Montgomery_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Montgomery_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Montgomery_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Montgomery_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Montgomery_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Montgomery_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|6738.0|0|644.0|0|0.0|0
0|2020-05-28|6738.0|0|644.0|0|0.0|0
0|2020-05-29|6738.0|0|644.0|0|0.0|0
0|2020-05-30|6738.0|0|644.0|0|0.0|0
