|dates|Burlington_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Burlington_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Burlington_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Burlington_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Burlington_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Burlington_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|4308.0|0|270.0|0|0.0|0
0|2020-05-25|4355.0|0|271.0|0|0.0|0
0|2020-05-26|4355.0|0|271.0|0|0.0|0
