|dates|CapeMay_NewJersey_UnitedStates.JHU_ConfirmedCases.data|CapeMay_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|CapeMay_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|CapeMay_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|CapeMay_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|CapeMay_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|561.0|0|48.0|0|0.0|0
0|2020-05-25|570.0|0|48.0|0|0.0|0
0|2020-05-26|570.0|0|48.0|0|0.0|0
