|dates|Potter_Texas_UnitedStates.JHU_ConfirmedCases.data|Potter_Texas_UnitedStates.JHU_ConfirmedCases.missing|Potter_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Potter_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Potter_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Potter_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|2238.0|0|26.0|0|0.0|0
0|2020-05-25|2238.0|0|26.0|0|0.0|0
0|2020-05-26|2238.0|0|26.0|0|0.0|0
