|dates|Ouachita_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Ouachita_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Ouachita_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Ouachita_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Ouachita_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Ouachita_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1150.0|0|37.0|0|0.0|0
0|2020-05-28|1150.0|0|37.0|0|0.0|0
0|2020-05-29|1150.0|0|37.0|0|0.0|0
0|2020-05-30|1150.0|0|37.0|0|0.0|0
