|dates|Montgomery_Georgia_UnitedStates.JHU_ConfirmedCases.data|Montgomery_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Montgomery_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Montgomery_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Montgomery_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Montgomery_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|9.0|0|0.0|0|0.0|0
0|2020-05-25|10.0|0|0.0|0|0.0|0
0|2020-05-26|10.0|0|0.0|0|0.0|0
