|dates|Monterey_California_UnitedStates.JHU_ConfirmedCases.data|Monterey_California_UnitedStates.JHU_ConfirmedCases.missing|Monterey_California_UnitedStates.JHU_ConfirmedDeaths.data|Monterey_California_UnitedStates.JHU_ConfirmedDeaths.missing|Monterey_California_UnitedStates.JHU_ConfirmedRecoveries.data|Monterey_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|341.0|0|8.0|0|0.0|0
0|2020-05-18|341.0|0|8.0|0|0.0|0
0|2020-05-19|349.0|0|8.0|0|0.0|0
0|2020-05-20|349.0|0|8.0|0|0.0|0
0|2020-05-21|355.0|0|8.0|0|0.0|0
0|2020-05-22|362.0|0|8.0|0|0.0|0
0|2020-05-23|362.0|0|8.0|0|0.0|0
