|dates|Greene_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Greene_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Greene_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Greene_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Greene_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Greene_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|27.0|0|0.0|0|0.0|0
0|2020-05-25|27.0|0|0.0|0|0.0|0
0|2020-05-26|27.0|0|0.0|0|0.0|0
