|dates|Caroline_Maryland_UnitedStates.JHU_ConfirmedCases.data|Caroline_Maryland_UnitedStates.JHU_ConfirmedCases.missing|Caroline_Maryland_UnitedStates.JHU_ConfirmedDeaths.data|Caroline_Maryland_UnitedStates.JHU_ConfirmedDeaths.missing|Caroline_Maryland_UnitedStates.JHU_ConfirmedRecoveries.data|Caroline_Maryland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|240.0|0|0.0|0|0.0|0
0|2020-05-25|241.0|0|0.0|0|0.0|0
0|2020-05-26|241.0|0|0.0|0|0.0|0
