|dates|Carroll_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Carroll_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Carroll_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Carroll_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Carroll_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Carroll_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|2.0|0|0.0|0|0.0|0
0|2020-05-15|2.0|0|0.0|0|0.0|0
0|2020-05-16|2.0|0|0.0|0|0.0|0
