|dates|Cleveland_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Cleveland_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Cleveland_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Cleveland_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Cleveland_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Cleveland_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|494.0|0|37.0|0|0.0|0
0|2020-05-28|494.0|0|37.0|0|0.0|0
0|2020-05-29|494.0|0|37.0|0|0.0|0
0|2020-05-30|494.0|0|37.0|0|0.0|0
