|dates|VanBuren_Iowa_UnitedStates.JHU_ConfirmedCases.data|VanBuren_Iowa_UnitedStates.JHU_ConfirmedCases.missing|VanBuren_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|VanBuren_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|VanBuren_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|VanBuren_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|8.0|0|0.0|0|0.0|0
0|2020-05-25|10.0|0|0.0|0|0.0|0
0|2020-05-26|10.0|0|0.0|0|0.0|0
