|dates|Cooper_Missouri_UnitedStates.JHU_ConfirmedCases.data|Cooper_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Cooper_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Cooper_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Cooper_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Cooper_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|9.0|0|0.0|0|0.0|0
0|2020-05-15|9.0|0|0.0|0|0.0|0
0|2020-05-16|9.0|0|0.0|0|0.0|0
