|dates|Putnam_Illinois_UnitedStates.JHU_ConfirmedCases.data|Putnam_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Putnam_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Putnam_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Putnam_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Putnam_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|65889.0|0|2834.0|0|0.0|0
0|2020-05-28|65889.0|0|2834.0|0|0.0|0
0|2020-05-29|65889.0|0|2834.0|0|0.0|0
0|2020-05-30|65889.0|0|2834.0|0|0.0|0
